Time,FuturePrice,Sharpe,Score,Polarity,Subjectivity,Open,VolumeCoin,Bitcoin,Ethereum,high,low,close,RSI,SMA,Corr,SAR,ADX,Return,Pred_Signal,str_ret,strategy_cu_return,market_cu_return
2019-07-25 20:45:00,97.805,-0.4155697434331053,0.7704485488126649,0.2211309523809524,0.2931972789115646,91.94,692.14,9726.5,216.35,91.98,91.87,91.94,29.013631940137223,92.43700000000004,0.7925000934587264,92.27919999999999,43.32997953031993,0.00010877250241862914,0,-0.0,0.0,0.0
2019-07-25 20:50:00,97.805,-0.4155697434331053,0.7704485488126649,0.24,0.5,91.93,209.32,9720.52,215.72,92.01,91.87,91.93,28.84802463949833,92.29300000000003,0.7331501967618109,92.16,46.090776101178356,-0.00010877250241855383,0,0.0,0.0,0.0
2019-07-25 20:55:00,97.805,-0.4155697434331053,0.7704485488126649,-0.025,0.06666666666666668,91.94,880.33,9727.0,215.72,91.94,91.89,91.94,29.296435559528895,92.16000000000004,0.6456645153315993,92.02,48.575493014950936,0.00010877250241862914,0,0.0,0.0,0.0
2019-07-25 21:00:00,97.805,-0.4155697434331053,0.7704485488126649,0.16766098484848485,0.290814393939394,92.02,398.41,9728.05,216.43,92.07,91.93,92.02,33.04708264572546,92.04700000000004,0.4627386911807815,91.46,49.21777295733632,0.0008697543492406397,0,-0.0,0.0,0.0
2019-07-25 21:05:00,97.805,-0.4155697434331053,0.7704485488126649,0.0,0.2,91.89,8071.92,9701.46,215.8,92.04,91.89,91.89,30.158495824032382,91.93000000000004,-0.13827193072500008,91.582,49.93485679443861,-0.001413735214528964,0,-0.0,0.0,0.0
2019-07-25 21:10:00,97.805,-0.4155697434331053,0.7704485488126649,0.016666666666666666,0.1,91.58,310.4,9724.5,215.24,91.98,91.3,91.58,24.48735948711536,91.90400000000004,0.38562246016078017,92.07,52.04616585248429,-0.003379302283844161,0,0.0,0.0,0.0
2019-07-25 21:15:00,97.805,-0.4155697434331053,0.7704485488126649,-0.05,0.13333333333333333,91.6,611.05,9718.67,215.3,91.62,91.53,91.6,25.491722536585108,91.85400000000004,0.3477123884886604,92.04,53.94634400472542,0.0002183644511351272,0,-0.0,0.0,0.0
2019-07-25 21:20:00,97.805,-0.4155697434331053,0.7704485488126649,0.04277777777777778,0.2416666666666667,91.52,1380.4,9708.16,214.18,91.61,91.45,91.52,24.068918378200657,91.82800000000005,0.649914007353796,91.98,55.810735551708305,-0.0008737440485967723,0,-0.0,0.0,0.0
2019-07-25 21:25:00,97.805,-0.4155697434331053,0.7704485488126649,0.35625,0.27,91.22,1546.55,9691.83,213.31,91.53,91.16,91.22,19.527586241293474,91.75700000000003,0.723523591716104,91.84400000000001,57.97290786624363,-0.0032833563479333426,0,0.0,0.0,0.0
2019-07-25 21:30:00,97.805,-0.4155697434331053,0.7704485488126649,0.16666666666666666,0.2444444444444445,91.42,740.0,9706.17,214.32,91.42,91.06,91.42,29.395499196728363,91.70600000000005,0.7976959375310246,91.7072,60.0619294725261,0.002190101620043933,0,0.0,0.0,0.0
2019-07-25 21:35:00,97.805,-0.4155697434331053,0.7704485488126649,0.07733333333333334,0.116,91.49,495.73,9706.58,214.38,91.56,91.39,91.49,32.609192847490675,91.66100000000003,0.8277398444181309,91.57776,60.33653187353493,0.0007654037878455252,0,-0.0,0.0,0.0
2019-07-25 21:40:00,97.805,-0.4155697434331053,0.7704485488126649,0.15,0.14583333333333334,91.44,566.02,9705.44,214.14,91.55,91.43,91.44,31.472273493889613,91.61200000000004,0.8349823931133259,91.56,60.58367403444288,-0.0005466572048886274,0,-0.0,0.0,0.0
2019-07-25 21:45:00,97.805,-0.4155697434331053,0.7704485488126649,0.2571428571428572,0.2071428571428572,91.37,479.71,9710.0,214.09,91.44,91.36,91.37,29.853201894998072,91.55500000000004,0.7971659709319352,91.56,61.00135980156151,-0.0007658224760259422,0,0.0,0.0,0.0
2019-07-25 21:50:00,97.805,-0.4155697434331053,0.7704485488126649,0.2833333333333334,0.2583333333333333,91.43,423.4,9709.02,214.51,91.5,91.3,91.43,33.12949855315426,91.49600000000005,0.6236172981025632,91.55,61.37727699196828,0.0006564551658060778,0,0.0,0.0,0.0
2019-07-25 21:55:00,97.805,-0.4155697434331053,0.7704485488126649,-0.03,0.32,91.53,378.4,9720.24,214.52,91.55,91.4,91.53,38.45289980868573,91.46000000000005,0.2776832545931347,91.06,60.98657506756778,0.0010931352203527478,0,0.0,0.0,0.0
2019-07-25 22:00:00,97.805,-0.4155697434331053,0.7704485488126649,0.0,0.008333333333333333,91.6,829.56,9726.96,214.85,91.62,91.49,91.6,42.04151723226568,91.46200000000005,-0.09205041461609904,91.158,59.6208773978088,0.0007644842833965499,0,-0.0,0.0,0.0
2019-07-25 22:05:00,97.805,-0.4155697434331053,0.7704485488126649,0.1,0.09375,91.49,98.91,9712.8,214.56,91.63,91.42,91.49,38.15692798531012,91.45100000000005,-0.4183423587902314,91.2504,58.74345429955797,-0.0012015949886407375,0,-0.0,0.0,0.0
2019-07-25 22:10:00,97.805,-0.4155697434331053,0.7704485488126649,0.325,0.425,91.47,395.79,9718.34,214.81,91.49,91.43,91.47,37.4577255580952,91.44600000000005,-0.6938080290512996,91.32632,57.95377351113221,-0.00021862702317069693,0,0.0,0.0,0.0
2019-07-25 22:15:00,97.805,-0.4155697434331053,0.7704485488126649,0.0062499999999999995,0.14791666666666667,91.55,479.46,9725.12,215.07,91.6,91.47,91.55,42.16768917801254,91.47900000000004,-0.490277415515217,91.387056,55.5130319505246,0.0008742214522465387,0,-0.0,0.0,0.0
2019-07-25 22:20:00,97.805,-0.4155697434331053,0.7704485488126649,0.195,0.3325,91.53,225.64,9715.72,214.71,91.63,91.52,91.53,41.30365705888102,91.49000000000004,-0.41419635072053174,91.43,52.86782708933316,-0.00021848372383172278,0,-0.0,0.0,0.0
2019-07-25 22:25:00,97.805,-0.4155697434331053,0.7704485488126649,0.0,0.0,91.51,366.11,9710.48,214.82,91.6,91.49,91.51,40.38422565039476,91.49200000000005,-0.5888110819593448,91.47,50.742352427650175,-0.00021853146940108416,0,0.0,0.0,0.0
2019-07-25 22:30:00,97.805,-0.4155697434331053,0.7704485488126649,0.275,0.2404761904761905,91.56,1106.74,9708.65,214.68,91.61,91.48,91.56,43.85585085797577,91.50400000000005,-0.5292798701215132,91.63,48.65636438812179,0.0005462391570790734,0,0.0,0.0,0.0
2019-07-25 22:35:00,97.805,-0.4155697434331053,0.7704485488126649,-0.225,0.25,91.6,205.86,9710.44,214.58,91.66,91.49,91.6,46.619009072840726,91.52700000000004,0.3252920323686185,91.48,45.894761195008705,0.0004367765957184956,0,0.0,0.0,0.0
2019-07-25 22:40:00,97.805,-0.4155697434331053,0.7704485488126649,0.19285714285714287,0.3190476190476191,91.63,195.59,9707.57,214.73,91.71,91.6,91.63,48.72206363953807,91.54700000000005,0.7426444935288571,91.48,42.55812819899897,0.00032745729703736445,0,0.0,0.0,0.0
2019-07-25 22:45:00,97.805,-0.4155697434331053,0.7704485488126649,0.09588068181818182,0.2363636363636364,91.72,247.64,9710.22,214.87,91.76,91.63,91.72,54.67438488147328,91.56600000000006,0.8477406977578683,91.49,38.73962374955603,0.0009817290125818876,0,0.0,0.0,0.0
2019-07-25 22:50:00,97.805,-0.4155697434331053,0.7704485488126649,0.16666666666666666,0.2,91.82,577.27,9719.93,214.91,91.84,91.72,91.82,60.35573065625739,91.58800000000005,0.9517393512652085,91.544,35.61963070203099,0.0010896808313722204,0,-0.0,0.0,0.0
2019-07-25 22:55:00,97.805,-0.4155697434331053,0.7704485488126649,0.21875,0.53125,91.7,595.72,9716.82,214.81,91.82,91.62,91.7,51.71308515123172,91.60900000000005,0.9159748688987776,91.6032,32.77518443128674,-0.0013077595586567007,0,-0.0,0.0,0.0
2019-07-25 23:00:00,97.805,-0.4155697434331053,0.7704485488126649,0.2375,0.36458333333333337,91.61,1428.46,9708.42,214.52,91.74,91.6,91.61,46.200065581181704,91.62300000000005,0.7267311471599515,91.84,30.489106859083886,-0.0009819432353019557,0,-0.0,0.0,0.0
2019-07-25 23:05:00,97.805,-0.4155697434331053,0.7704485488126649,0.06666666666666668,0.21666666666666667,91.56,92.04,9701.27,214.32,91.61,91.36,91.56,43.34748466093084,91.62400000000005,0.5096129823012789,91.82,30.975328380451764,-0.0005459409427512958,0,-0.0,0.0,0.0
2019-07-25 23:10:00,97.805,-0.4155697434331053,0.7704485488126649,0.1,0.2,91.51,350.95,9705.96,214.55,91.66,91.51,91.51,40.56457084256694,91.62200000000004,0.2212182604001244,91.74,30.582521458348516,-0.0005462391570790684,0,0.0,0.0,0.0
2019-07-25 23:15:00,97.805,-0.4155697434331053,0.7704485488126649,0.017708333333333336,0.20833333333333331,91.72,593.79,9707.88,214.78,91.72,91.51,91.72,54.266387313639406,91.64300000000006,0.12917283886323672,91.36,29.268303253352485,0.0022922020624168054,0,-0.0,0.0,0.0
2019-07-25 23:20:00,97.805,-0.4155697434331053,0.7704485488126649,0.4278571428571428,0.3947619047619048,91.68,644.11,9710.21,214.89,91.72,91.61,91.68,51.74189939017077,91.65500000000006,-0.022674528433702597,91.432,28.085506868856054,-0.0004362050232742043,0,-0.0,0.0,0.0
2019-07-25 23:25:00,97.805,-0.4155697434331053,0.7704485488126649,0.125,0.375,91.64,1431.27,9711.18,214.78,91.69,91.59,91.64,49.19884980871243,91.65900000000006,-0.21061454262887033,91.4896,27.270146548545927,-0.0004363953811347131,0,-0.0,0.0,0.0
2019-07-25 23:30:00,97.805,-0.4155697434331053,0.7704485488126649,0.08484848484848485,0.18456439393939394,91.61,702.01,9697.55,214.37,91.65,91.54,91.61,47.2630820455313,91.65700000000007,-0.4044875325842528,91.53568,27.1556205138939,-0.00032742155817749196,0,-0.0,0.0,0.0
2019-07-25 23:35:00,97.805,-0.4155697434331053,0.7704485488126649,0.2686363636363637,0.2421212121212121,91.54,1245.97,9693.31,214.43,91.63,91.47,91.54,42.88816297351594,91.63900000000005,-0.3473184145485989,91.72,27.845930712333615,-0.0007644008016211324,0,-0.0,0.0,0.0
2019-07-25 23:40:00,97.805,-0.4155697434331053,0.7704485488126649,0.21666666666666667,0.25,91.5,569.8,9704.85,214.72,91.54,91.24,91.5,40.507474370865125,91.60700000000006,0.38314079213572405,91.67,30.324441976266694,-0.00043706294402048087,0,0.0,0.0,0.0
2019-07-25 23:45:00,97.805,-0.4155697434331053,0.7704485488126649,0.0,0.0,91.61,2934.79,9718.39,214.98,91.61,91.41,91.61,49.13479828135381,91.59800000000006,0.5388864672274891,91.63,31.227803616600035,0.0012014637456415809,0,0.0,0.0,0.0
2019-07-25 23:50:00,97.805,-0.4155697434331053,0.7704485488126649,0.07407407407407407,0.2777777777777778,92.0,230.81,9733.58,215.42,92.07,91.61,92.0,67.62801449166615,91.63700000000006,0.3136171767292047,91.24,29.581360503315636,0.0042481410219231165,0,-0.0,0.0,0.0
2019-07-25 23:55:00,97.805,-0.4155697434331053,0.7704485488126649,0.15750000000000006,0.34,91.9,112.29,9727.91,215.36,92.02,91.9,91.9,61.28045816720618,91.67100000000005,0.4574348512004954,91.40599999999999,28.099561701359676,-0.0010875476873988823,0,-0.0,0.0,0.0
2019-07-26 00:00:00,97.805,-0.4155697434331053,0.7704485488126649,0.06517857142857142,0.34404761904761905,91.88,501.07,9720.46,215.11,91.91,91.85,91.88,60.02840091857041,91.70800000000006,0.5266228191581942,91.5388,26.197476971991343,-0.00021765154074394771,0,-0.0,0.0,0.0
2019-07-26 00:05:00,97.805,-0.4155697434331053,0.7704485488126649,0.05,0.36190476190476173,91.8,701.21,9719.96,215.21,91.88,91.78,91.8,55.03118062212929,91.71600000000004,0.5278657691697319,91.64504,23.705250201179318,-0.000871080194452673,0,-0.0,0.0,0.0
2019-07-26 00:10:00,97.805,-0.4155697434331053,0.7704485488126649,0.15,0.225,91.77,900.01,9728.31,215.13,91.94,91.77,91.77,53.18633289069725,91.72500000000005,0.5021643972598987,91.730032,22.091985868861244,-0.00032685079552299937,0,-0.0,0.0,0.0
2019-07-26 00:15:00,97.805,-0.4155697434331053,0.7704485488126649,0.17522727272727276,0.2463636363636364,91.72,271.41,9732.01,215.04,91.77,91.68,91.72,50.07747844438578,91.73300000000005,0.4383283637076364,92.07,20.15925769588651,-0.0005449888412180227,0,0.0,0.0,0.0
2019-07-26 00:20:00,97.805,-0.4155697434331053,0.7704485488126649,0.5,0.5,91.76,326.69,9734.68,215.19,91.83,91.72,91.76,52.543212078788926,91.74800000000005,0.39847945754776215,91.99199999999999,18.54975457786311,0.0004360148314116171,0,-0.0,0.0,0.0
2019-07-26 00:25:00,97.805,-0.4155697434331053,0.7704485488126649,0.002613636363636357,0.14,91.67,365.48,9731.23,215.01,91.76,91.6,91.67,46.76834897583361,91.76100000000005,0.19951301362049845,91.9296,17.627355112380158,-0.0009813008474310837,0,-0.0,0.0,0.0
2019-07-26 00:30:00,97.805,-0.4155697434331053,0.7704485488126649,0.05714285714285715,0.3238095238095238,91.54,433.32,9720.4,214.82,91.76,91.54,91.54,39.75569021996833,91.76500000000004,-0.3417526267938146,91.86367999999999,17.402124843179863,-0.0014191367481881953,0,0.0,0.0,0.0
2019-07-26 00:35:00,97.805,-0.4155697434331053,0.7704485488126649,0.13333333333333333,0.2805555555555556,91.55,158.99,9726.11,214.85,91.56,91.47,91.55,40.51799805345379,91.75900000000004,-0.9163403089117174,91.79894399999999,17.873015740940907,0.00010923589502357258,0,0.0,0.0,0.0
2019-07-26 00:40:00,97.805,-0.4155697434331053,0.7704485488126649,0.2626262626262626,0.3916245791245792,91.67,466.38,9728.65,214.99,91.67,91.55,91.67,49.10477403914125,91.72600000000003,-0.861483710735776,91.76,16.80679399984286,0.0013099008531645708,0,-0.0,0.0,0.0
2019-07-26 00:45:00,97.805,-0.4155697434331053,0.7704485488126649,0.23125,0.35,91.52,115.94,9727.89,215.04,91.67,91.49,91.52,40.90363831474208,91.68800000000003,-0.2689835782397606,91.702,16.486143951179354,-0.0016376443421965542,0,0.0,0.0,0.0
2019-07-26 00:50:00,97.805,-0.4155697434331053,0.7704485488126649,0.2916666666666667,0.25833333333333336,91.55,453.63,9730.17,214.95,91.59,91.52,91.55,43.01845152988159,91.65500000000003,0.18915314911874748,91.67,16.197558907382202,0.00032774348903204405,0,0.0,0.0,0.0
2019-07-26 00:55:00,97.805,-0.4155697434331053,0.7704485488126649,0.08333333333333333,0.5333333333333333,91.57,385.32,9736.6,215.17,91.59,91.53,91.57,44.48991470439992,91.63200000000003,0.3534737396442922,91.67,15.937832367964763,0.00021843599912102613,0,0.0,0.0,0.0
2019-07-26 01:00:00,97.805,-0.4155697434331053,0.7704485488126649,0.0763888888888889,0.20416666666666666,91.64,262.68,9743.06,215.42,91.66,91.57,91.64,49.55576366829951,91.61900000000004,0.2660204030681954,91.47,14.57645028293327,0.0007641504656541694,0,-0.0,0.0,0.0
2019-07-26 01:05:00,97.805,-0.4155697434331053,0.7704485488126649,-0.016277356902356904,0.2460122053872054,91.6,1618.64,9732.73,215.21,91.66,91.6,91.6,46.841626742509256,91.60700000000004,0.21129953607574528,91.508,13.351206406404923,-0.00043658590521023334,0,-0.0,0.0,0.0
2019-07-26 01:10:00,97.805,-0.4155697434331053,0.7704485488126649,0.1590909090909091,0.25530303030303025,91.58,305.02,9727.13,215.25,91.66,91.49,91.58,45.458443753323195,91.58900000000004,0.038192920262553054,91.66,13.82573071942752,-0.00021836445113509252,0,0.0,0.0,0.0
2019-07-26 01:15:00,97.805,-0.4155697434331053,0.7704485488126649,0.0,0.0,91.62,212.0,9726.29,215.31,91.64,91.55,91.62,48.81706000335605,91.58400000000005,-0.31020620738663707,91.66,14.252802601147858,0.0004366812296467737,0,0.0,0.0,0.0
2019-07-26 01:20:00,97.805,-0.4155697434331053,0.7704485488126649,-0.04111111111111112,0.16277777777777774,91.63,70.46,9733.66,215.32,91.7,91.62,91.63,49.677835063507516,91.59300000000005,-0.24253949498017147,91.49,13.478944377941966,0.00010914051852576115,0,-0.0,0.0,0.0
2019-07-26 01:25:00,97.805,-0.4155697434331053,0.7704485488126649,-0.02840909090909091,0.23863636363636365,91.59,101.13,9732.12,215.26,91.67,91.58,91.59,46.22290570681222,91.59700000000007,-0.030481050032240817,91.532,13.415626938562372,-0.0004366335622256275,0,-0.0,0.0,0.0
2019-07-26 01:30:00,97.805,-0.4155697434331053,0.7704485488126649,0.06242424242424241,0.2303030303030303,91.57,84.59,9734.04,215.29,91.67,91.56,91.57,44.503424489638135,91.58700000000007,-0.6926670177588695,91.7,13.674679340437558,-0.00021838829525547051,0,0.0,0.0,0.0
2019-07-26 01:35:00,97.805,-0.4155697434331053,0.7704485488126649,-0.025,0.225,91.64,182.25,9741.42,215.38,91.64,91.57,91.64,51.51722201206535,91.59900000000007,-0.4273943492044678,91.672,13.907826502125227,0.0007641504656541694,0,-0.0,0.0,0.0
2019-07-26 01:40:00,97.805,-0.4155697434331053,0.7704485488126649,0.09340277777777778,0.2807291666666667,91.62,484.57,9735.01,215.34,91.71,91.61,91.62,49.530006932523,91.60600000000008,-0.023454259691484652,91.56,12.546214557081939,-0.00021826912669867184,0,0.0,0.0,0.0
2019-07-26 01:45:00,97.805,-0.4155697434331053,0.7704485488126649,0.0,0.0,91.64,520.67,9738.26,215.36,91.64,91.54,91.64,51.60423857629773,91.61300000000008,0.5632314927507572,91.71,12.62517659407267,0.0002182691266986285,0,0.0,0.0,0.0
2019-07-26 01:50:00,97.805,-0.4155697434331053,0.7704485488126649,0.08,0.30999999999999994,91.66,96.92,9739.51,215.39,91.66,91.6,91.66,53.71770981413759,91.61500000000008,0.6140161447084876,91.71,12.244315490924176,0.00021822149568308214,0,-0.0,0.0,0.0
2019-07-26 01:55:00,97.805,-0.4155697434331053,0.7704485488126649,-0.043650793650793655,0.15555555555555553,91.62,399.2,9737.01,215.4,91.66,91.61,91.62,48.965788373074204,91.61700000000008,0.6225604046145516,91.676,11.901540498090535,-0.00043649062238181806,0,-0.0,0.0,0.0
2019-07-26 02:00:00,97.805,-0.4155697434331053,0.7704485488126649,0.11527777777777776,0.3055555555555556,91.6,910.19,9734.06,215.45,91.63,91.53,91.6,46.67208898781718,91.61900000000007,0.3809639679370843,91.66,13.09317355797943,-0.00021831677851162913,0,-0.0,0.0,0.0
2019-07-26 02:05:00,97.805,-0.4155697434331053,0.7704485488126649,0.1046875,0.5046875,91.43,284.98,9727.79,215.05,91.62,91.37,91.43,32.35712888332935,91.60000000000008,0.3159393473862232,91.66,16.205180789497625,-0.001857619503749257,0,-0.0,0.0,0.0
2019-07-26 02:10:00,97.805,-0.4155697434331053,0.7704485488126649,0.07,0.23625,91.37,849.63,9714.61,215.0,91.44,91.36,91.37,28.883077859529767,91.57400000000008,0.7165164230261614,91.63,19.10781058390554,-0.0006564551658059693,0,0.0,0.0,0.0
2019-07-26 02:15:00,97.805,-0.4155697434331053,0.7704485488126649,0.08,0.16,91.43,264.07,9714.92,215.0,91.47,91.33,91.43,36.46277647311639,91.55800000000008,0.7683940378146682,91.62,21.720177398872664,0.0006564551658060778,0,-0.0,0.0,0.0
2019-07-26 02:20:00,97.805,-0.4155697434331053,0.7704485488126649,0.16666666666666666,0.16666666666666666,91.21,399.76,9709.07,214.76,91.43,91.19,91.21,25.4234533099699,91.52200000000008,0.9060295035705889,91.562,25.384743385942755,-0.0024091119842683095,0,0.0,0.0,0.0
2019-07-26 02:25:00,97.805,-0.4155697434331053,0.7704485488126649,-0.03125,0.4291666666666667,91.21,4472.65,9709.7,214.72,91.25,91.16,91.21,25.4234533099699,91.47900000000007,0.9198607643369059,91.4876,28.907738935853324,0.0,0,-0.0,0.0,0.0
2019-07-26 02:30:00,97.805,-0.4155697434331053,0.7704485488126649,0.12244897959183673,0.24829931972789115,90.8,3485.84,9698.88,214.23,91.21,90.75,90.8,14.985149273580697,91.39700000000008,0.9682480108368162,91.43,33.85320497662857,-0.0045052545848193746,0,-0.0,0.0,0.0
2019-07-26 02:35:00,97.805,-0.4155697434331053,0.7704485488126649,0.2,0.29500000000000004,90.52,2239.49,9698.9,213.8,90.8,90.26,90.52,11.42553080120689,91.28500000000007,0.9839484614215172,91.29400000000001,39.11416445444909,-0.0030884648419109858,0,0.0,0.0,0.0
2019-07-26 02:40:00,97.805,-0.4155697434331053,0.7704485488126649,0.1,0.42,91.15,1314.31,9732.33,214.63,91.17,90.52,91.15,44.427617614343234,91.23400000000007,0.806574699277141,91.21,39.3921978837117,0.006935680359335443,0,0.0,0.0,0.0
