Date,Open,FuturePrice,Sharpe,Score,high,low,close,RSI,SMA,Corr,SAR,ADX,Return,Pred_Signal,str_ret,strategy_cu_return,market_cu_return
2015-09-28 00:00,3.0260000228881836,88.60249519348145,3.4786695120987727,0.7606177606177607,3.0309998989105225,2.8420000076293945,3.0260000228881836,66.17683365461507,2.867199993133545,0.7290103920548393,2.811000108718872,11.494748746622175,0.05607038752852787,0,-0.0,0.0,0.0
2015-09-29 00:00,2.98799991607666,88.60249519348145,3.4786695120987727,0.7606177606177607,3.1559998989105225,2.9600000381469727,2.98799991607666,60.86885501812206,2.8800999879837037,0.830943036316406,2.8420000076293945,15.066391970418806,-0.01263738374622871,0,-0.0,0.0,0.0
2015-09-30 00:00,2.984999895095825,88.60249519348145,3.4786695120987727,0.7606177606177607,3.062999963760376,2.9179999828338623,2.984999895095825,60.443579557440295,2.8948999881744384,0.837513519093748,2.8420000076293945,17.060693587720134,-0.0010045274829890466,0,-0.0,0.0,0.0
2015-10-01 00:00,2.9809999465942383,88.60249519348145,3.4786695120987727,0.7606177606177607,3.0220000743865967,2.9240000247955322,2.9809999465942383,59.824365381873655,2.9147999763488768,0.7716196479626607,2.90479998588562,18.855565043291328,-0.0013409149202380643,0,-0.0,0.0,0.0
2015-10-02 00:00,2.9600000381469727,88.60249519348145,3.4786695120987727,0.7606177606177607,3.003000020980835,2.940000057220459,2.9600000381469727,56.450857352071246,2.9286999702453613,0.650662992912096,2.9179999828338623,20.470949353305407,-0.007069515557089853,0,0.0,0.0,0.0
2015-10-03 00:00,3.009000062942505,88.60249519348145,3.4786695120987727,0.7606177606177607,3.0399999618530273,2.9539999961853027,3.009000062942505,62.005551846515814,2.9446999788284303,0.6428702077916916,2.9240000247955322,22.516492243988502,0.016418537342529082,0,-0.0,0.0,0.0
2015-10-04 00:00,2.9820001125335693,88.60249519348145,3.4786695120987727,0.7606177606177607,3.0490000247955322,2.9649999141693115,2.9820001125335693,57.51417380649186,2.953099989891052,0.5944479205455377,2.940000057220459,24.49934979647434,-0.009013564485827245,0,0.0,0.0,0.0
2015-10-05 00:00,2.992000102996826,88.60249519348145,3.4786695120987727,0.7606177606177607,3.0169999599456787,2.937000036239624,2.992000102996826,58.74396294366752,2.9653000116348265,0.5112186223637447,3.1559998989105225,25.19280945081584,0.003347840456141597,0,0.0,0.0,0.0
2015-10-06 00:00,3.109999895095825,88.60249519348145,3.4786695120987727,0.7606177606177607,3.124000072479248,2.9769999980926514,3.109999895095825,70.09374957142234,2.9894000053405763,0.6064214371391369,2.937000036239624,27.500571586815703,0.03868059792359322,0,-0.0,0.0,0.0
2015-10-07 00:00,3.0290000438690186,88.60249519348145,3.4786695120987727,0.7606177606177607,3.1389999389648438,3.009999990463257,3.0290000438690186,57.937018710112895,3.0062000036239622,0.4428756796905469,2.937000036239624,29.76812151886776,-0.026390145931792366,0,0.0,0.0,0.0
