Open,high,low,close,RSI,SMA,Corr,SAR,ADX,Return,Pred_Signal,str_ret,strategy_cu_return,market_cu_return
1.1799999475479126,1.2710000276565552,1.0829999446868896,1.1799999475479126,29.004155586080543,1.3294999957084657,0.7642981482360636,1.5299999713897705,45.18238488016019,-0.07428961994034738,0,-0.0,0.0,0.0
1.1360000371932983,1.187999963760376,1.1360000371932983,1.1360000371932983,28.28122745572858,1.3134999990463256,0.8256098338252413,1.4405999660491944,45.77248693377824,-0.03800104098711228,0,0.0,0.0,0.0
1.2949999570846558,1.2999999523162842,1.1360000371932983,1.2949999570846558,34.80572350538924,1.3067999958992005,0.7582593955999535,1.3690799617767335,45.13538966313992,0.13099730897269998,0,-0.0,0.0,0.0
1.1790000200271606,1.2949999570846558,1.152999997138977,1.1790000200271606,32.415260745122126,1.3006999969482422,0.8190220434725533,1.3118639583587648,44.562002119565435,-0.09384402347043946,0,0.0,0.0,0.0
1.3200000524520874,1.350000023841858,1.1720000505447388,1.3200000524520874,38.15213074012036,1.2805000066757202,0.7373251614157893,1.0829999446868896,43.42174639884809,0.11296513779290936,0,-0.0,0.0,0.0
1.3070000410079956,1.3200000524520874,0.8999999761581421,1.3070000410079956,37.82322839236634,1.2676000118255615,0.5219172268081638,1.350000023841858,43.71537899024285,-0.009897310316958017,0,0.0,0.0,0.0
1.3600000143051147,1.3799999952316284,1.3070000410079956,1.3600000143051147,40.16006680356501,1.2636000156402587,0.029402580213951948,0.8999999761581421,43.30400343681967,0.03975024424867673,0,-0.0,0.0,0.0
1.1399999856948853,1.371999979019165,1.1399999856948853,1.1399999856948853,34.227061851133136,1.2426000118255616,-0.12077646145079159,0.8999999761581421,43.68832408636152,-0.17645646040836957,0,0.0,0.0,0.0
1.284000039100647,1.3279999494552612,1.1399999856948853,1.2339999675750732,38.53779319216828,1.242200005054474,-0.11950417101229527,0.9959999799728394,44.034212670949174,0.11895198586192841,0,-0.0,0.0,0.0
1.2339999675750732,1.399999976158142,1.284000039100647,1.350000023841858,43.605680995177146,1.2501000046730042,-0.33894472430593364,1.0727999830245971,43.428043483493205,-0.03971933651306825,0,0.0,0.0,0.0
1.3700000047683716,1.3700000047683716,1.2339999675750732,1.3700000047683716,44.48263449023422,1.26910001039505,-0.23229280889888287,1.138239981651306,43.167207349013296,0.10454984411367878,0,-0.0,0.0,0.0
1.340000033378601,1.3849999904632568,1.3350000381469727,1.340000033378601,43.35888864692624,1.2895000100135803,0.12122396865138876,1.1905919805526732,42.7202406402932,-0.02214110444837323,0,-0.0,0.0,0.0
1.2760000228881836,1.340000033378601,1.2760000228881836,1.2760000228881836,40.9091766351208,1.2876000165939332,0.10572559241683298,1.232473579673767,42.6967680654431,-0.048939436012177574,0,-0.0,0.0,0.0
1.2630000114440918,1.2760000228881836,1.2630000114440918,1.2630000114440918,40.394095132926026,1.2960000157356262,0.3485559458563406,1.399999976158142,42.761353388434934,-0.010240350430653284,0,-0.0,0.0,0.0
1.2100000381469727,1.2630000114440918,1.2100000381469727,1.2100000381469727,38.214514367895674,1.2850000143051148,0.20212978299499182,1.372599983215332,43.177768603007415,-0.042869461294319754,0,-0.0,0.0,0.0
1.1859999895095825,1.2130000591278076,1.1200000047683716,1.1859999895095825,37.20446158824042,1.2729000091552733,0.1703842668423157,1.3400799942016601,44.11830424780085,-0.020034099404747874,0,-0.0,0.0,0.0
0.9241999983787537,1.1859999895095825,0.9241999983787537,0.9241999983787537,28.17763249372677,1.2293200075626374,0.562368867511556,1.2960639963150025,45.93627838885252,-0.24941307403051188,0,0.0,0.0,0.0
1.1460000276565552,1.1460000276565552,0.9241999983787537,1.1460000276565552,41.53161383164442,1.2299200117588043,0.557572027793037,1.2216911967277526,47.57245511579903,0.21510442472585425,0,-0.0,0.0,0.0
0.8855999708175659,1.1460000276565552,0.8837000131607056,0.8855999708175659,33.424700370837144,1.1950800120830536,0.771336771177832,1.1859999895095825,49.232461700250866,-0.25776757296553904,0,0.0,0.0,0.0
0.9549999833106995,0.9621999859809875,0.8849999904632568,0.9549999833106995,37.062685363301384,1.1555800080299377,0.8370079626548431,1.1460000276565552,50.72646762625752,0.07544597456275742,0,-0.0,0.0,0.0
0.949999988079071,1.0,0.8040000200271606,0.949999988079071,36.901265651518614,1.1135800063610077,0.8336958875108855,1.1460000276565552,52.462805566246416,-0.005249350958782499,0,-0.0,0.0,0.0
0.9362999796867371,0.9563000202178955,0.9362999796867371,0.9362999796867371,36.4183747979855,1.0732100009918213,0.8012356062590943,1.0776000261306762,54.02550971223642,-0.014526055796647359,0,-0.0,0.0,0.0
0.875,0.9362999796867371,0.8238000273704529,0.875,34.19377566534207,1.033109998703003,0.7985914809579174,1.022880024909973,55.935743669137175,-0.06771202989197841,0,-0.0,0.0,0.0
0.8522999882698059,0.8799999952316284,0.8522999882698059,0.8522999882698059,33.3554340210985,0.9920399963855744,0.7816686943422714,0.9791040239334106,57.654954230347855,-0.026285322592349947,0,0.0,0.0,0.0
0.8899999856948853,0.8899999856948853,0.8012999892234802,0.8899999856948853,36.2400924132804,0.9600399911403656,0.709229419244824,0.9440832231521605,59.42041201307406,0.04328288288775831,0,-0.0,0.0,0.0
0.8870999813079834,0.8899999856948853,0.8799999952316284,0.8870999813079834,36.10651591485997,0.9301499903202057,0.5977261708239349,0.9155265763664244,61.00932401752766,-0.003263752197405663,0,0.0,0.0,0.0
