2019-06-12T14:56:52Z,Bitcoin Agitator John McAfee Runs Afoul of Bahamas Anti-Corruption Czar,By CCN Markets: After vowing to “f**king bury” the U.S. government over the weekend Bitcoin firebrand John McAfee has now ruffled the feathers of the Bahamas’ anti-corruption czar according to Tribune 242. Bahamian Anti-Corruption Chief Doesn’t Appreciate B…,Crypto Coins News
2019-06-12T14:56:52Z,Bitcoin Agitator John McAfee Runs Afoul of Bahamas Anti-Corruption Czar,By CCN Markets: After vowing to “f**king bury” the U.S. government over the weekend Bitcoin firebrand John McAfee has now ruffled the feathers of the Bahamas’ anti-corruption czar according to Tribune 242. Bahamian Anti-Corruption Chief Doesn’t Appreciate B…,Crypto Coins News
2019-06-13T22:40:19Z,Crypto’s Gender Divide Surfaces: Only 5% of Coders Are Women,By CCN Markets: Less than 5% of crypto developers are women according to an analysis of the 100 most popular blockchain projects submitted to GitHub Microsoft‘s code-sharing site. The results are not scientific because they assumed a coder’s gender based so…,Crypto Coins News
2019-06-13T22:40:19Z,Crypto’s Gender Divide Surfaces: Only 5% of Coders Are Women,By CCN Markets: Less than 5% of crypto developers are women according to an analysis of the 100 most popular blockchain projects submitted to GitHub Microsoft‘s code-sharing site. The results are not scientific because they assumed a coder’s gender based so…,Crypto Coins News
2019-06-13T00:20:13Z,Warren Buffett Watch: Tron CEO’s $4.6M Lunch Is in July in San Francisco,By CCN Markets: Tron CEO Justin Sun has set July 25 as the date for his $4.6 million lunch with billionaire investor Warren Buffett. And it’s going to take place in Silicon Valley instead of Manhattan as originally scheduled. Justin Sun’s Bid Was Record-Sett…,Crypto Coins News
2019-06-13T00:20:13Z,Warren Buffett Watch: Tron CEO’s $4.6M Lunch Is in July in San Francisco,By CCN Markets: Tron CEO Justin Sun has set July 25 as the date for his $4.6 million lunch with billionaire investor Warren Buffett. And it’s going to take place in Silicon Valley instead of Manhattan as originally scheduled. Justin Sun’s Bid Was Record-Sett…,Crypto Coins News
2019-06-13T19:40:18Z,Portuguese Football Club SL Benfica Accepts Crypto Payments in Partnership with UTRUST,In a watershed moment for cryptocurrency adoption Portuguese football champions S.L Benfica have become the very first major European football club to accept cryptocurrency as a means to purchase game tickets and merchandise in partnership with crypto-payme…,Crypto Coins News
2019-06-12T13:55:07Z,Hackers Circle Crypto Giant BitMEX as Unauthorized Login Attempts Spike,By CCN Markets: Hong Kong-based cryptocurrency exchange BitMEX has just issued a security advisory telling its customers that it is witnessing an increase in unwarranted attempts to access customer accounts. BitMEX has warned customers to shore up their accou…,Crypto Coins News
2019-06-12T13:55:07Z,Hackers Circle Crypto Giant BitMEX as Unauthorized Login Attempts Spike,By CCN Markets: Hong Kong-based cryptocurrency exchange BitMEX has just issued a security advisory telling its customers that it is witnessing an increase in unwarranted attempts to access customer accounts. BitMEX has warned customers to shore up their accou…,Crypto Coins News
2019-06-13T19:40:18Z,Portuguese Football Club SL Benfica Accepts Crypto Payments in Partnership with UTRUST,In a watershed moment for cryptocurrency adoption Portuguese football champions S.L Benfica have become the very first major European football club to accept cryptocurrency as a means to purchase game tickets and merchandise in partnership with crypto-payme…,Crypto Coins News
2019-06-13T15:40:40Z,Google Trends Bitcoin Searches a Key Price Indicator Turn Mega Bullish,By CCN Markets: On June 7 Coin Street News (@CoinStreetNews) shared a chart on Twitter that could have serious implications on bitcoin’s price action. The account specializes in technical analysis of cryptocurrencies and other assets. They posted a Google Tr…,Crypto Coins News
2019-06-13T13:15:50Z,Italy’s Terrifying Currency Scheme is Insanely Bullish for Bitcoin,By CCN Markets: The Italian government is mulling the decision to issue a “parallel currency” in a move that could plunge the eurozone into crisis – and provide the best case yet for mass bitcoin adoption. In the same week the Italian deputy prime minister p…,Crypto Coins News
2019-06-14T12:51:36Z,Bitcoin Tax Evaders Will Be Criminally Prosecuted Warns IRS Agent,By CCN Markets: The IRS will soon hunt down bitcoin users who don’t pay taxes by criminally prosecuting them en masse. That’s the prediction of IRS tax investigator Gary Alford who says the agency is ready to clamp down on crypto tax evaders. Alford says the…,Crypto Coins News
2019-06-14T11:55:05Z,Wasted Naysayers Continue to Flog Wasteful Energy-Consuming Bitcoin,By CCN Markets: Here we go again. Yet another article has surfaced taking potshots at the perceived threat of Bitcoin’s energy consumption. A recent article out of MIT Technology Review claims that: Mining Bitcoin is a hugely wasteful process. For miners to a…,Crypto Coins News
2019-06-14T07:00:41Z,90% of Polish Bitcoin Users are Uber-Bullish Males Under 40: Survey,By CCN Markets: Bitcoin users in Poland are mostly men under the age of 40. Moreover a whopping 92% of them believe that payments using cryptocurrencies will soon become commonplace. The results were shared by BitPay the largest multilingual crypto exchange…,Crypto Coins News
2019-06-14T15:56:03Z,Bitcoin Surges as Analyst Warns That Binance Triggered ‘Altcoin Winter’,By CCN Markets: The bitcoin price climbed as high as $8450 on Friday morning lifting the flagship cryptocurrency to its highest mark since June 3. The trigger for that rally? Binance. The fallout? A punishing “altcoin winter” that could slaughter altcoin va…,Crypto Coins News
2019-06-14T07:00:41Z,90% of Polish Bitcoin Users are Uber-Bullish Males Under 40: Survey,By CCN Markets: Bitcoin users in Poland are mostly men under the age of 40. Moreover a whopping 92% of them believe that payments using cryptocurrencies will soon become commonplace. The results were shared by BitPay the largest multilingual crypto exchange…,Crypto Coins News
2019-06-14T04:35:38Z,Italian Retail Deposits Reach All-Time Highs and is Screaming for Bitcoin,By CCN Markets: The Italian government is reportedly trying to be lenient on some forms of hard-to-tax savings such as that held in safe deposit boxes. Bitcoin could be a viable investment for these retail investors. The reality is that no government can tra…,Crypto Coins News
2019-06-14T04:35:38Z,Italian Retail Deposits Reach All-Time Highs and is Screaming for Bitcoin,By CCN Markets: The Italian government is reportedly trying to be lenient on some forms of hard-to-tax savings such as that held in safe deposit boxes. Bitcoin could be a viable investment for these retail investors. The reality is that no government can tra…,Crypto Coins News
2019-06-14T14:02:44Z,Crypto Unicorn Circle Shutters Payment App to Focus on Stablecoins,By CCN Markets: Crypto unicorn Circle is shutting down its Circle Pay app in July to focus on stablecoins and developing new wallet services. The parent company of crypto exchange Poloniex made the surprise announcement on its website on June 13. Circle says …,Crypto Coins News
2019-06-14T17:00:38Z,Jack Dorsey Expects Crypto Blockchain to Be a ‘Secular Trend’ in Finance,By CCN Markets: Jack Dorsey is all in on bitcoin. The tech entrepreneur who is at the helm of both Twitter and Square recognizes that cryptocurrency and the blockchain will become a “secular trend” in financial services going forward according to an interv…,Crypto Coins News
2019-06-13T02:15:46Z,Jack Dorsey’s Square Crypto Is for Real Revealing First New Hire,By CCN Markets: Square Crypto which until now only appeared to exist on social media is the real deal. It’s been less than a month since Square Crypto announced they were nearing their maiden hire. Now the company made a splash by announcing on Twitter they…,Crypto Coins News
2019-06-13T02:15:46Z,Jack Dorsey’s Square Crypto Is for Real Revealing First New Hire,By CCN Markets: Square Crypto which until now only appeared to exist on social media is the real deal. It’s been less than a month since Square Crypto announced they were nearing their maiden hire. Now the company made a splash by announcing on Twitter they…,Crypto Coins News
2019-06-13T12:07:32Z,Indian Call Center Scam Milks $1.7 Million in Bitcoin From US Citizens,By CCN Markets: A gang in India’s Madhya Pradesh state which scammed U.S. citizens hundreds of thousands of dollars through Bitcoin and other methods has been busted and its members arrested. The gang which ran its operations out of a call center is estimated…,Crypto Coins News
2019-06-14T21:00:27Z,Indian Government in Dizzying Reversal Sponsors Free Crypto Course,By CCN Markets: The Indian government continues to project a deep level of hypocrisy as it turns its attention to sponsoring a blockchain and cryptocurrency course. As CCN recently reported the government is simultaneously proposing an insane anti-crypto bil…,Crypto Coins News
2019-06-13T22:40:19Z,Crypto’s Gender Divide Surfaces: Only 5% of Coders Are Women,By CCN Markets: Less than 5% of crypto developers are women according to an analysis of the 100 most popular blockchain projects submitted to GitHub Microsoft‘s code-sharing site. The results are not scientific because they assumed a coder’s gender based so…,Crypto Coins News
2019-06-13T22:40:19Z,Crypto’s Gender Divide Surfaces: Only 5% of Coders Are Women,By CCN Markets: Less than 5% of crypto developers are women according to an analysis of the 100 most popular blockchain projects submitted to GitHub Microsoft‘s code-sharing site. The results are not scientific because they assumed a coder’s gender based so…,Crypto Coins News
2019-06-13T00:20:13Z,Warren Buffett Watch: Tron CEO’s $4.6M Lunch Is in July in San Francisco,By CCN Markets: Tron CEO Justin Sun has set July 25 as the date for his $4.6 million lunch with billionaire investor Warren Buffett. And it’s going to take place in Silicon Valley instead of Manhattan as originally scheduled. Justin Sun’s Bid Was Record-Sett…,Crypto Coins News
2019-06-13T00:20:13Z,Warren Buffett Watch: Tron CEO’s $4.6M Lunch Is in July in San Francisco,By CCN Markets: Tron CEO Justin Sun has set July 25 as the date for his $4.6 million lunch with billionaire investor Warren Buffett. And it’s going to take place in Silicon Valley instead of Manhattan as originally scheduled. Justin Sun’s Bid Was Record-Sett…,Crypto Coins News
2019-06-14T15:09:54Z,GlobalCoin Crypto Among Facebook’s ‘Most Important’ Launches Squeals Banker,By CCN Markets: Analysts at Royal Bank of Canada (RBC) Capital Markets predict that Facebook’s upcoming cryptocurrency GlobalCoin could be the company’s most significant achievement yet. In a message to investors RBC managing director Mark Mahaney writes: …,Crypto Coins News
2019-06-14T15:09:54Z,GlobalCoin Crypto Among Facebook’s ‘Most Important’ Launches Squeals Banker,By CCN Markets: Analysts at Royal Bank of Canada (RBC) Capital Markets predict that Facebook’s upcoming cryptocurrency GlobalCoin could be the company’s most significant achievement yet. In a message to investors RBC managing director Mark Mahaney writes: …,Crypto Coins News
2019-06-14T10:41:28Z,Binance US is Finally Launching Will Co-Exist with Coinbase: CEO Zhao,By CCN Markets: Binance the world’s largest crypto exchange by trading volume is launching in the U.S. with a partnership with BAM Trading Services Inc. as Binance.US. Speaking to CCN in an exclusive interview Binance CEO Changpeng Zhao explained the motiv…,Crypto Coins News
2019-06-14T08:31:51Z,Major African Insurer Refuses to Cover ‘Risky’ Crypto Mining Equipment,By CCN Markets: One of Africa’s largest insurers Old Mutual has announced it will no longer cover crypto mining equipment due to lack of regulation. After researching the industry the Pan-Africanist financial group discovered a number of reasons that promp…,Crypto Coins News
2019-06-14T08:31:51Z,Major African Insurer Refuses to Cover ‘Risky’ Crypto Mining Equipment,By CCN Markets: One of Africa’s largest insurers Old Mutual has announced it will no longer cover crypto mining equipment due to lack of regulation. After researching the industry the Pan-Africanist financial group discovered a number of reasons that promp…,Crypto Coins News
2019-06-15T20:09:18Z,Antivirus pioneer John McAfee says he is trapped in Cuba while on the run from the IRS,McAfee 73 took to the high seas in January fleeing his heavily fortified Tennessee compound with wife Janice 36 claiming a grand jury was preparing to indict him on tax-related charges.,Daily Mail
2019-06-14T03:15:10Z,Lamb to Slaughter? Visa Follows Zuck into Facebook’s Centralized Crypto,By CCN Markets: Facebook has managed to lure some big names to support its cryptocurrency endeavor. According to a report in the Wall Street Journal payment giants Visa and Mastercard in addition to PayPal and Uber have all jumped onto Mark Zuckerberg’s cryp…,Crypto Coins News
2019-06-14T03:15:10Z,Lamb to Slaughter? Visa Follows Zuck into Facebook’s Centralized Crypto,By CCN Markets: Facebook has managed to lure some big names to support its cryptocurrency endeavor. According to a report in the Wall Street Journal payment giants Visa and Mastercard in addition to PayPal and Uber have all jumped onto Mark Zuckerberg’s cryp…,Crypto Coins News
2019-06-14T11:39:17Z,Facebook's cryptocurrency-based payments system gets investment from Mastercard PayPal and Visa,The Menlo Park California-based social media firm reportedly hopes it can leverage the billions of users of its social network into uptake of its new cryptocurrency-based payment system.,Daily Mail
2019-06-14T09:14:16Z,Facebook’s cryptocurrency to debut next week backed by Visa Mastercard Uber and others: WSJ,Facebook has secured the backing of over a dozen companies for its upcoming cryptocurrency. These companies include financial organizations like Visa and Mastercard and technology giants like PayPal and Uber.,The Verge
2019-06-14T11:33:47Z,Hottest crypto is up 360 per cent this year and its name isn’t Bitcoin,Litecoin has seen a rollercoaster ride in valuation and is now outpacing its peers. Investors are optimistic about what will happen after the halving,Financial Post
2019-06-14T19:46:02Z,‘Euphoria’ has many penises Zendaya and very few ideas,The kids might not be all right but they're not this exhausting.,The Washington Post
2019-06-14T19:49:28Z,The Pentagon emits more greenhouse gases than many countries study says,According to the study written by Boston University professor Neta Crawford the Defense Department is the world's single largest consumer of oil.,USA Today
2019-06-14T07:50:59Z,Binance begins to restrict US users ahead of regulatory-compliant exchange launch – TechCrunch,The world’s largest crypto exchange is going legit. Binance which processes over $1 billion on a daily basis and for so long has embodied crypto’s wild west culture announced that it will launch a U.S-based service — but in the meantime it is implementing…,TechCrunch
2019-06-18T12:57:06Z,Bitcoin spikes to its highest level in a year after Facebook unveils crypto plan,Bitcoin's price rose as high as $9477 over the last 24 hours after Facebook announced it's new cryptocurrency Libra. Ethereum and Ripple also hit multi-month highs during the same period. Facebook's push into cryptocurrency is renewing optimism that digital …,Business Insider
2019-06-18T13:08:17Z,Facebook is joining the crypto game. It's launching a Bitcoin-like currency called Libra,Facebook unveiled a plan to create a new digital currency similar to Bitcoin one that could drive more e-commerce and boost ads on its platforms.,USA Today
2019-06-18T20:30:07Z,Facebook Unveils Cryptocurrency Despite Privacy Concerns,As it continues to explore new business models that may work in a world focused on privacy rather than broadly sharing data online Facebook on Tuesday revealed plans for its own global digital currency Libra which aims to allow users to make purchases or s…,Time
2019-06-18T07:08:42Z,Russian Hackers May Have Masterminded the $530 Million Coincheck Theft,By CCN Markets: Japanese crypto exchange Coincheck was dealt a significant blow in January 2018 losing $530 million worth of New Economy Movement (NEM) tokens to an unknown group of hackers. It is widely believed that North Korean hackers were behind the big…,Crypto Coins News
2019-06-18T21:05:52Z,BitBay.net Exchange Introduces GBP With Special June Promotion,Malta-based BitBay is one of the largest crypto-fiat exchanges in Europe and the first to offer direct fiat-to-fiat exchange. The platform has recently introduced GBP deposits and withdrawals without daily limits. Shortly after integrating the currency BitB…,Crypto Coins News
2019-06-18T12:35:23Z,Ripple (XRP) Flexes Weakly Despite $50 Million MoneyGram Deal,By CCN Markets: Blockchain payment company Ripple on Monday announced that it is going to buy up to $50 million worth of stakes in MoneyGram the second largest money transfer service in the world. The news helped Ripple’s native token XRP rise by more than 8…,Crypto Coins News
2019-06-18T21:00:52Z,NEO Price Could Skyrocket by 264% Forecasts Analyst,By CCN Markets: Many large-cap cryptos such as Litecoin and Ethereum have soared in the last few weeks. While these cryptocurrencies have been enjoying substantial gains others including NEO have not fared as well. It appears that we are not the only ones …,Crypto Coins News
2019-06-17T17:00:11Z,Europol Looks to Strengthen Crypto and Blockchain Knowledge,By CCN Markets: According to a recent press release more than 300 private and public sector law enforcement officials and crypto experts gathered to help Europol understand the changing tides in money. Cryptocurrency has presented unique opportunities to cri…,Crypto Coins News
2019-06-18T10:54:32Z,Real Time Economics: Fed Forced to Weigh Mixed Economic Signals,This is the web version of the WSJ’s newsletter on the economy. You can sign up for daily delivery here. The European Central Bank suddenly sounds a lot more dovish. Will the Fed follow? Good morning. Jeff Sparshott here to take you through key developments i…,The Wall Street Journal
2019-06-18T14:36:00Z,Stocks are soaring after Europe's central bank signaled it could cut interest rates creating a 'moment of truth' for the Fed,Stocks jumped on Tuesday after the European Central Bank signaled it could cut interest rates this year fueling optimism among traders that the Federal Reserve will follow suit. European Central Bank President Mario Draghi pledged to use rate cuts and other …,Business Insider
2019-06-18T13:16:00Z,Here's everything you need to know about blockchain the ground-breaking tech that could be as disruptive as the internet,Facebook's new Libra crypto project is creating renewed interest in digital currencies. Bitcoin spiked to $9000 on the news — its highest point in a year. Here's what you need to know about blockchain the technology underpinning bitcoin. Facebook announced …,Business Insider
2019-06-18T14:15:19Z,Facebook launches controversial Bitcoin-style cryptocurrency Libra,The Menlo Park California-based company has big aspirations for Libra but consumer privacy concerns or regulatory barriers may present significant hurdles.,Daily Mail
2019-06-18T13:10:09Z,Facebook launches Libra its own cryptocurrency,The goal is to provide financial services to billions of people around the world including those who lack access to banking.,The Washington Post
2019-06-18T09:00:00Z,Facebook confirms it will launch a cryptocurrency called Libra in 2020,Following numerous reports unraveling its upcoming announcement in detail Facebook today revealed that its in-progress global cryptocurrency called Libra is launching next year alongside the underlying blockchain-based network that will support it. the com…,The Verge
2019-06-18T18:15:43Z,Facebook’s cryptocurrency has a trust problem,On June 17th Facebook announced an ambitious new cryptocurrency called Libra to be managed by an association of tech and finance companies — but can we trust them?,The Verge
2019-06-18T20:14:00Z,Our take on the 5 biggest questions surrounding Facebook's crypto (FB V MA AMZN),This is an excerpt from a note delivered exclusively to Business Insider Intelligence subscribers. To receive the full story plus other insights each morning click here. After months of rumors Facebook has finally unveiled Libra — its ambitious plan to tran…,Business Insider
2019-06-18T09:00:00Z,Facebook’s Calibra is a secret weapon for monetizing its new cryptocurrency,Behind Facebook’s ambitions to create a quasi-nation state ruled by mostly corporate interests is a secret weapon one the company hopes it can use to create another platform used by billions of people — and generate enormous new revenue streams along the way…,The Verge
2019-06-17T00:21:00Z,Bitcoin Climbs to One-Year High on Facebook Crypto Pact Report - Bloomberg,Bitcoin Climbs to One-Year High on Facebook Crypto Pact Report Bloomberg Bitcoin climbed past $9000 to its highest since May 2018 as reports that Facebook Inc. is due to unveil a digital currency added to optimism that...,Bloomberg
2019-06-18T10:57:56Z,Better Than Bitcoin? Facebook Unveils Libra Cryptocurrency,Better Than Bitcoin? Facebook Unveils Libra Cryptocurrency bloomberg.com,Bloomberg
2019-06-18T16:08:23Z,Novogratz Says Facebook Libra Bullish Sign for Bitcoin Market,Novogratz Says Facebook Libra Bullish Sign for Bitcoin Market bloomberg.com,Bloomberg
2019-06-18T17:42:58Z,Why Facebook Is Minting a Coin and How You Can Use It,Facebook Inc. -- along with 27 partners -- is wading into the world of cryptocurrencies with Libra a digital token that’s projected to be used in everything from commerce to money transfers. Here are the details:,Bloomberg
2019-06-19T07:38:11Z,Bitcoin Logic: The Tactics Of Faketoshi Exposed by Craig Wright Himself,By CCN Markets: Self-professed Bitcoin creator and ‘Faketoshi’ Craig Wright continued to give himself away in a blog post where he details the logic of false argumentation. Specifically Wright takes aim at those who would seek to hide behind ad hominem att…,Crypto Coins News
2019-06-18T14:42:13Z,British Bitcoin Scammer Pleads Guilty for Defrauding US Victims of $50 Million,By CCN Markets: Renwick Haddow the operator of the fake crypto trading platform Bitcoin Store and the fraudulent shared office space Bar Works admitted to the charges against him with one of his fellow collaborators found guilty by US court. According to th…,Crypto Coins News
2019-06-18T00:00:00Z,Facebook wants to create a worldwide digital currency,Libra could be massively disruptive—including to the social network itself,The Economist
2019-06-20T00:00:00Z,Facebook wants to create a worldwide digital currency,Libra could be massively disruptive—including to the social network itself,The Economist
2019-06-19T19:29:12Z,Unstoppable Domains Announces the Top 60 Zilliqa Domain Names Up for Auction,SAN FRANCISCO – June 18 2019 – Unstoppable Domains a software company building domains on blockchains today announced which 60.zil domains it will auction on June 27. These domains represent the top 60 most watched Zilliqa domain names on the Unstoppable D…,Crypto Coins News
2019-06-18T15:00:51Z,Bitcoin Tops $9000 as Rally Trounces Stocks Bonds Gold Oil...,Bitcoin Tops $9000 as Crypto Rally Trounces Stocks Bonds Gold and Oil The price of bitcoin rose above $9000 extending a rebound that has made cryptocurrencies far outperform traditional asset classes this year. Bitcoin climbed to $9381.82 over the weeke…,The Wall Street Journal
2019-06-18T12:57:06Z,Bitcoin spikes to its highest level in a year after Facebook unveils crypto plan,Bitcoin's price rose as high as $9477 over the last 24 hours after Facebook announced it's new cryptocurrency Libra. Ethereum and Ripple also hit multi-month highs during the same period. Facebook's push into cryptocurrency is renewing optimism that digital …,Business Insider
2019-06-18T13:08:17Z,Facebook is joining the crypto game. It's launching a Bitcoin-like currency called Libra,Facebook unveiled a plan to create a new digital currency similar to Bitcoin one that could drive more e-commerce and boost ads on its platforms.,USA Today
2019-06-18T20:30:07Z,Facebook Unveils Cryptocurrency Despite Privacy Concerns,As it continues to explore new business models that may work in a world focused on privacy rather than broadly sharing data online Facebook on Tuesday revealed plans for its own global digital currency Libra which aims to allow users to make purchases or s…,Time
2019-06-18T07:08:42Z,Russian Hackers May Have Masterminded the $530 Million Coincheck Theft,By CCN Markets: Japanese crypto exchange Coincheck was dealt a significant blow in January 2018 losing $530 million worth of New Economy Movement (NEM) tokens to an unknown group of hackers. It is widely believed that North Korean hackers were behind the big…,Crypto Coins News
2019-06-18T21:05:52Z,BitBay.net Exchange Introduces GBP With Special June Promotion,Malta-based BitBay is one of the largest crypto-fiat exchanges in Europe and the first to offer direct fiat-to-fiat exchange. The platform has recently introduced GBP deposits and withdrawals without daily limits. Shortly after integrating the currency BitB…,Crypto Coins News
2019-06-19T00:30:00Z,Global Policy Makers Are Up in Arms About Facebook’s Libra Coin,By CCN Markets: Facebook is already under fire from regulators less than a day after officially revealing its cryptocurrency whitepaper. Based on three separate talks it’s clear top government and bank officials from around the world are preparing to regulat…,Crypto Coins News
2019-06-19T11:37:24Z,Litecoin Price Gains Despite Facebook’s Libra Stealing Altcoins’ Thunder,By CCN Markets: Litecoin (LTC) entered a positive territory on Wednesday while other top cryptocurrencies trended flat as investors became cautious following the introduction of the Facebook token Libra. The LTC-to-dollar exchange rate established an intrada…,Crypto Coins News
2019-06-18T12:35:23Z,Ripple (XRP) Flexes Weakly Despite $50 Million MoneyGram Deal,By CCN Markets: Blockchain payment company Ripple on Monday announced that it is going to buy up to $50 million worth of stakes in MoneyGram the second largest money transfer service in the world. The news helped Ripple’s native token XRP rise by more than 8…,Crypto Coins News
2019-06-19T13:30:49Z,Facebook has a lot of questions to answer about Libra its new cryptocurrency (FB),Facebook left lots of questions unanswered about its new Libra cryptocurrency. The company is aiming for the digital money to be used around the globe. But each country has its own rules governing financial transactions and it's unclear how Facebook will com…,Business Insider
2019-06-18T21:00:52Z,NEO Price Could Skyrocket by 264% Forecasts Analyst,By CCN Markets: Many large-cap cryptos such as Litecoin and Ethereum have soared in the last few weeks. While these cryptocurrencies have been enjoying substantial gains others including NEO have not fared as well. It appears that we are not the only ones …,Crypto Coins News
2019-06-19T18:10:06Z,Maxine Waters Looks to Stall Facebook on Libra Zuck Wins Regardless,By CCN Markets: House Financial Services Committee Chairperson Maxine Waters (D-Calif.) requested that Facebook hold off on developing its crypto which is named Libra. Facebook Request Cuts Both Ways There are two ways to examine Rep. Waters’ request. First…,Crypto Coins News
2019-06-19T13:36:37Z,100% Cardano Price Spike Awaits After TestNet Release Predicts Analyst,By CCN Markets: Cardano is up by over 105 percent year-to-date as it trades at $0.0903 as of this writing. The cryptocurrency is known to some as the “Ethereum Killer”. It may have already made big gains this year but it appears to just be warming up. We are …,Crypto Coins News
2019-06-18T10:54:32Z,Real Time Economics: Fed Forced to Weigh Mixed Economic Signals,This is the web version of the WSJ’s newsletter on the economy. You can sign up for daily delivery here. The European Central Bank suddenly sounds a lot more dovish. Will the Fed follow? Good morning. Jeff Sparshott here to take you through key developments i…,The Wall Street Journal
2019-06-20T10:26:30Z,Facebook’s Crypto Libra May Kill Launch in India Its Biggest Market: Report,By CCN Markets: Facebook’s cryptocurrency Libra is expected to change the way payments are made across the globe when it launches next year but there’s one market that the social media giant might be giving a miss – India. The Economic Times India’s biggest…,Crypto Coins News
2019-06-19T19:29:12Z,Unstoppable Domains Announces the Top 60 Zilliqa Domain Names Up for Auction,SAN FRANCISCO – June 18 2019 – Unstoppable Domains a software company building domains on blockchains today announced which 60.zil domains it will auction on June 27. These domains represent the top 60 most watched Zilliqa domain names on the Unstoppable D…,Crypto Coins News
2019-06-20T17:36:47Z,Facebook’s Libra won’t be as power-hungry as Bitcoin,Libra Facebook’s new cryptocurrency is expected to have a smaller environmental footprint compared to some of its more notorious blockchain brethren including bitcoin according to experts. Its energy demands are projected to be more like those of existing…,The Verge
2019-06-20T00:39:27Z,Have We Reached Peak Binance?,By CCN Markets: Ah Binance. Many of us remember the original idea. Plenty of us decided to pass on the ICO which has provided some of the highest returns of any investment in recent times. ICO To King of Crypto There were plenty of good reasons to pass on t…,Crypto Coins News
2019-06-20T15:26:29Z,Liracoin Price Protection Strategy: Is it Really Possible?,The price of cryptocurrency is determined by two main factors. The purchase or sales flow of cryptocurrency (purchase of cryptocurrency increases price selling lowers its price) The volume of exchange for cryptocurrency given that for cryptocurrencies a tr…,Crypto Coins News
2019-06-19T00:30:00Z,Global Policy Makers Are Up in Arms About Facebook’s Libra Coin,By CCN Markets: Facebook is already under fire from regulators less than a day after officially revealing its cryptocurrency whitepaper. Based on three separate talks it’s clear top government and bank officials from around the world are preparing to regulat…,Crypto Coins News
2019-06-19T11:37:24Z,Litecoin Price Gains Despite Facebook’s Libra Stealing Altcoins’ Thunder,By CCN Markets: Litecoin (LTC) entered a positive territory on Wednesday while other top cryptocurrencies trended flat as investors became cautious following the introduction of the Facebook token Libra. The LTC-to-dollar exchange rate established an intrada…,Crypto Coins News
2019-06-20T19:10:02Z,Facebook Doesn’t Deserve Libra Name: Astrologist,By CCN Markets: Astrologist Mackenzie Greer believes that Facebook may have trouble living up to the name Libra. In astrology Libra symbolizes fairness. Greer says that Libras have a right to be upset about the social network’s choice of name. Is Facebook ‘L…,Crypto Coins News
2019-06-19T13:30:49Z,Facebook has a lot of questions to answer about Libra its new cryptocurrency (FB),Facebook left lots of questions unanswered about its new Libra cryptocurrency. The company is aiming for the digital money to be used around the globe. But each country has its own rules governing financial transactions and it's unclear how Facebook will com…,Business Insider
2019-06-19T18:10:06Z,Maxine Waters Looks to Stall Facebook on Libra Zuck Wins Regardless,By CCN Markets: House Financial Services Committee Chairperson Maxine Waters (D-Calif.) requested that Facebook hold off on developing its crypto which is named Libra. Facebook Request Cuts Both Ways There are two ways to examine Rep. Waters’ request. First…,Crypto Coins News
2019-06-19T13:36:37Z,100% Cardano Price Spike Awaits After TestNet Release Predicts Analyst,By CCN Markets: Cardano is up by over 105 percent year-to-date as it trades at $0.0903 as of this writing. The cryptocurrency is known to some as the “Ethereum Killer”. It may have already made big gains this year but it appears to just be warming up. We are …,Crypto Coins News
2019-06-20T10:45:00Z,Why Facebook is pushing Libra,Facebook’s new Libra Coin could help the unbanked but it comes with large risks.,The Washington Post
2019-06-19T12:45:00Z,Facebook's new crypto Libra is already facing backlash (FB),This is an excerpt from a story delivered exclusively to Business Insider Intelligence Payments Briefing subscribers. To receive the full story plus other insights each morning click here. Facebook published a white paper unveiling more details on Libra its…,Business Insider
2019-06-20T10:01:23Z,A Florida city paid a $600000 bitcoin ransom to hackers who took over its computers — and it's a massive alarm bell for the rest of the US,A Florida city agreed to pay $600000 worth of bitcoin to hackers who took its computers systems offline with a cyber attack. Riviera Beach's city council voted to pay the money after an attack in May affected the city's online services including email and 9…,Business Insider
2019-06-19T10:45:51Z,Libra currently looks more like a fiat currency than a cryptocurrency,Facebook unveiled a cryptocurrency called Libra yesterday as well as the Libra Association a not-for-profit that will oversee all things Libra. While Libra’s white paper draws a lot of inspiration from other cryptocurrencies the current governance model and…,TechCrunch
2019-06-20T15:12:34Z,Facebook wants to create a global currency,What could possibly go wrong?,The Economist
2019-06-19T13:06:00Z,Why Libra is the most ambitious crypto effort we've seen to date (FB),This is an excerpt from a story delivered exclusively to Business Insider Intelligence Fintech Briefing subscribers. To receive the full story plus other insights each morning click here. Facebook has laid to rest months of speculation by unveiling details o…,Business Insider
2019-06-19T18:17:04Z,Daily Crunch: A closer look Facebook and Libra,The Daily Crunch is TechCrunch’s roundup of our biggest and most important stories. If you’d like to get this delivered to your inbox every day at around 9am Pacific you can subscribe here. 1. Libra currently looks more like a fiat currency than a cryptocurr…,TechCrunch
2019-06-19T09:30:06Z,What's the future for cash? Target register outages prove physical loot still has its place,Is cash on borrowed time? The outages at Target stores remind us that nothing beats cash when technology fails.,USA Today
2019-06-20T04:51:43Z,Florida city pays $600000 ransom to save computer records,The Riviera Beach City Council voted to pay the hackers' demands believing the Palm Beach suburb had no choice if it wanted to retrieve its records which the hackers encrypted.,Daily Mail
