2018-01-01 12:00:00,13157.21
2018-01-01 11:00:00,13454.3
2018-01-01 10:00:00,13538.0
2018-01-01 09:00:00,13399.99
2018-01-01 08:00:00,13534.18
2018-01-01 07:00:00,13735.01
2018-01-01 06:00:00,13416.6
2018-01-01 05:00:00,13483.06
2018-01-01 04:00:00,13372.0
2018-01-01 03:00:00,13320.0
2018-01-01 02:00:00,13262.85
2018-01-01 01:00:00,13557.88
2018-01-01 00:00:00,13820.26
